Domain,Rank,Category,Language,SLD,SLD Rank,SLD Category,SLD Language,DNS,HTTP,IP,IP Details,,,,
erecruit.co.za,33927,,,erecruit.co.za,33927,,,N,N,Y,41.206.196.121,Y,ZA,Cape Town,-33.9258/18.4232
talkwebber.ru,33936,,,talkwebber.ru,33936,,,N,N,Y,91.194.84.34,Y,DE,None,51.0/9.0
zelka.org,33940,,,zelka.org,33940,,,N,N,Y,95.211.34.37,Y,NL,None,52.5/5.75
aboluowang.com,33950,,,aboluowang.com,33950,,,Y,Y,N,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
www.moj.gov.tw,,,,moj.gov.tw,33952,,,N,N,Y,163.29.130.130,Y,TW,Yilan,24.7667/121.75
initiateone.com,33974,,,initiateone.com,33974,,,N,N,Y,174.36.7.178,Y,US,Dallas,32.9299/-96.8353
jumav.com,33998,,,jumav.com,33998,,,N,Y,N,95.211.204.184,N,NL,Amsterdam,52.35/4.9167
flexteller.net,34055,,,flexteller.net,34055,,,N,N,Y,66.133.99.169,Y,US,Englewood,39.6237/-104.8738
equlu.com,34065,,,equlu.com,34065,,,N,Y,N,203.156.196.155,N,CN,None,35.0/105.0
seovalley.com,34073,,,seovalley.com,34073,,,N,N,Y,69.162.74.221,Y,US,Dallas,32.7791/-96.8028
social-bookmarking-site.com,34111,,,social-bookmarking-site.com,34111,,,N,N,Y,182.50.148.1,Y,SG,None,1.3667/103.8
euroclick.com,34116,,,euroclick.com,34116,,,N,N,Y,193.149.47.65,Y,DE,None,51.0/9.0
youngisthan.in,34166,,,youngisthan.in,34166,,,N,N,Y,182.18.169.180,Y,IN,None,20.0/77.0
hdvconnect.com,34180,,,hdvconnect.com,34180,,,N,N,Y,50.62.42.123,Y,US,Scottsdale,33.6119/-111.8906
bit2bit.ru,34211,,,bit2bit.ru,34211,,,N,N,Y,90.151.160.16,Y,RU,None,60.0/100.0
popyard.org,34220,,,popyard.org,34220,,,N,Y,N,174.36.228.136,N,US,Washington,38.8951/-77.0364
seretil.me,34326,,,seretil.me,34326,,,N,N,Y,94.23.145.170,Y,NL,None,52.5/5.75
writelonger.com,34360,,,writelonger.com,34360,,,N,Y,N,54.225.183.75,N,US,Ashburn,39.0437/-77.4875
tradusbooks.in,34361,,,tradusbooks.in,34361,,,N,N,Y,124.153.70.108,Y,IN,None,20.0/77.0
graphic4vip.com,34379,,,graphic4vip.com,34379,,,N,N,Y,93.158.223.21,Y,NL,None,52.5/5.75
go2av.com,34393,,,go2av.com,34393,,,N,Y,N,216.227.209.65,N,US,Anaheim,33.8502/-117.7912
instantpage.me,34492,,,instantpage.me,34492,,,N,N,Y,184.168.221.20,Y,US,Scottsdale,33.6119/-111.8906
uni-lj.si,34521,,,uni-lj.si,34521,,,N,N,Y,141.255.207.11,Y,SI,Ljubljana,46.0553/14.5144
,,,,,,,,,,,193.2.64.46,Y,SI,Ljubljana,46.0553/14.5144
,,,,,,,,,,,193.2.64.45,Y,SI,Ljubljana,46.0553/14.5144
softtime.ru,34527,,,softtime.ru,34527,,,N,N,P,90.156.201.68,Y,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.101,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.37,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.63,N,RU,None,60.0/100.0
eic-av.com,34580,,,eic-av.com,34580,,,N,N,Y,219.122.9.151,Y,JP,None,35.69/139.69
viralblogtips.com,34584,,,viralblogtips.com,34584,,,N,N,Y,111.118.186.153,Y,IN,Noida,28.57/77.32
topfiles.org,34633,,,topfiles.org,34633,,,N,N,Y,93.158.223.21,Y,NL,None,52.5/5.75
thepetedesign.com,34675,,,thepetedesign.com,34675,,,N,N,Y,50.63.202.21,Y,US,Scottsdale,33.6119/-111.8906
sydneytoday.com,34676,,,sydneytoday.com,34676,,,N,Y,N,106.187.39.226,N,JP,None,35.69/139.69
xcelenergy.com,34685,,,xcelenergy.com,34685,,,N,N,Y,192.234.137.143,Y,US,None,38.0/-97.0
ishow.gr,34687,,,ishow.gr,34687,,,N,N,Y,62.1.212.4,Y,GR,None,39.0/22.0
hp-ez.com,34707,,,hp-ez.com,34707,,,N,N,Y,176.34.48.108,Y,JP,Tokyo,35.685/139.7514
smt-cinema.com,34708,,,smt-cinema.com,34708,,,N,N,Y,202.225.0.237,Y,JP,None,35.69/139.69
prosperityhangout.com,34733,,,prosperityhangout.com,34733,,,N,N,Y,97.79.236.109,Y,US,None,38.0/-97.0
soft4fun.net,34740,,,soft4fun.net,34740,,,N,Y,N,108.162.196.148,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,108.162.197.148,N,US,San Francisco,37.7697/-122.3933
kwongwah.com.my,34799,,,kwongwah.com.my,34799,,,N,Y,N,108.162.199.187,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,108.162.198.187,N,US,San Francisco,37.7697/-122.3933
flipkartpayments.com,34807,,,flipkartpayments.com,34807,,,N,N,Y,124.153.95.213,Y,IN,None,20.0/77.0
wettpoint.com,34812,,,wettpoint.com,34812,,,N,N,Y,213.175.197.228,Y,GB,None,51.5/-0.13
directoryhigher.com,34823,,,directoryhigher.com,34823,,,N,N,Y,174.36.7.178,Y,US,Dallas,32.9299/-96.8353
extabit.com,34875,,,extabit.com,34875,,,N,N,Y,54.220.56.180,Y,IE,Dublin,53.3331/-6.2489
billpaysite.com,34878,,,billpaysite.com,34878,,,N,N,Y,74.200.40.40,Y,US,Monett,36.9251/-93.9197
adprotect.net,34891,,,adprotect.net,34891,,,N,N,Y,54.243.30.185,Y,US,Ashburn,39.0437/-77.4875
gainesvillesbest.com,34905,,,gainesvillesbest.com,34905,,,N,N,Y,50.62.42.123,Y,US,Scottsdale,33.6119/-111.8906
cam4.com.au,34906,,,cam4.com.au,34906,,,N,Y,N,95.211.208.200,N,NL,Amsterdam,52.35/4.9167
telebank.co.il,34908,,,telebank.co.il,34908,,,N,N,Y,194.90.243.74,Y,IL,None,31.5/34.75
125wyt.com,34945,,,125wyt.com,34945,,,N,Y,N,113.11.210.4,N,CN,Beijing,39.9289/116.3883
u-hit.tv,34983,,,u-hit.tv,34983,,,N,N,Y,212.220.125.225,Y,RU,None,60.0/100.0
acsevents.org,34992,,,acsevents.org,34992,,,N,N,Y,63.108.88.131,Y,US,Philadelphia,39.9523/-75.1638
filmfirstlook.com,35043,,,filmfirstlook.com,35043,,,N,N,Y,50.63.202.27,Y,US,Scottsdale,33.6119/-111.8906
pinupfiles.com,35074,,,pinupfiles.com,35074,,,N,N,Y,173.45.162.85,Y,US,Atlanta,33.749/-84.388
websitetest.com,35124,,,websitetest.com,35124,,,N,N,P,50.63.202.18,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,50.16.188.68,N,US,Ashburn,39.0437/-77.4875
vilesilencer.com,35136,,,vilesilencer.com,35136,,,N,N,Y,108.165.21.209,Y,US,Provo,40.2181/-111.6133
pmda.go.jp,35138,,,pmda.go.jp,35138,,,N,N,Y,202.248.180.11,Y,JP,None,35.69/139.69
passiontimes.hk,35141,,,passiontimes.hk,35141,,,N,Y,N,101.78.137.121,N,HK,Kwun Hang,22.3167/114.2167
altushost.com,35242,,,altushost.com,35242,,,N,N,P,190.93.243.90,Y,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,141.101.112.91,N,None,None,47.0/8.0
,,,,,,,,,,,190.93.242.90,N,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,190.93.240.90,N,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,190.93.241.90,N,CR,San JosÃ©,9.9333/-84.0833
uncyclopedia.info,35262,,,uncyclopedia.info,35262,,,N,Y,N,108.162.199.121,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,108.162.198.121,N,US,San Francisco,37.7697/-122.3933
www.crowdtilt.com,,,,crowdtilt.com,35281,,,N,N,P,141.101.112.14,Y,None,None,47.0/8.0
,,,,,,,,,,,141.101.123.14,Y,None,None,47.0/8.0
,,,,,,,,,,,141.101.113.14,Y,None,None,47.0/8.0
,,,,,,,,,,,190.93.241.14,N,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,190.93.240.14,N,CR,San JosÃ©,9.9333/-84.0833
wataniya.com,35360,,,wataniya.com,35360,,,N,N,P,217.69.181.0,Y,KW,Kuwait City,29.3697/47.9783
,,,,,,,,,,,217.69.182.68,N,KW,None,29.3375/47.6581
askadmissions.net,35362,,,askadmissions.net,35362,,,N,N,Y,64.142.10.196,Y,US,Santa Rosa,38.3928/-122.7507
tv.com.pk,35392,,,tv.com.pk,35392,,,N,Y,N,162.159.249.132,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,162.159.248.132,N,US,San Francisco,37.7697/-122.3933
pun.pl,35394,,,pun.pl,35394,,,N,N,Y,94.23.31.14,Y,FR,None,48.86/2.35
scriptolution.com,35432,,,scriptolution.com,35432,,,N,N,Y,192.169.81.102,Y,US,Dallas,32.7791/-96.8028
ivmall.com.cn,35433,,,ivmall.com.cn,35433,,,N,N,Y,211.228.203.235,Y,KR,None,37.57/126.98
www.tease-pics.com,,,,tease-pics.com,35468,,,N,N,Y,67.15.150.143,Y,US,Houston,29.7523/-95.367
adlantis.jp,35471,,,adlantis.jp,35471,,,N,N,Y,59.106.147.163,Y,JP,Osaka,34.6864/135.52
www.recipelion.com,,,,recipelion.com,35513,,,N,N,Y,54.242.181.210,Y,US,Ashburn,39.0437/-77.4875
apigee.com,35529,,,apigee.com,35529,,,Y,Y,N,107.21.203.250,N,US,Ashburn,39.0437/-77.4875
ldmstudio.com,35532,,,ldmstudio.com,35532,,,N,N,Y,212.146.84.23,Y,RO,None,46.0/25.0
elon.edu,35593,,,elon.edu,35593,,,N,N,P,152.33.2.0,Y,US,Elon,36.1656/-79.5205
,,,,,,,,,,,152.33.2.72,N,US,Elon,36.1656/-79.5205
articlesphere.com,35639,,,articlesphere.com,35639,,,N,N,Y,173.249.152.34,Y,US,Chicago,41.8776/-87.6272
spcollege.edu,35737,,,spcollege.edu,35737,,,N,N,Y,66.194.105.1,Y,US,None,38.0/-97.0
prosperityformula.net,35843,,,prosperityformula.net,35843,,,N,N,Y,97.79.236.109,Y,US,None,38.0/-97.0
loadspy.com,35858,,,loadspy.com,35858,,,N,N,Y,50.63.66.86,Y,US,Scottsdale,33.6119/-111.8906
tedswoodworking.com,35880,,,tedswoodworking.com,35880,,,N,N,Y,67.225.231.81,Y,US,Lansing,42.7257/-84.636
wynnlasvegas.com,35885,,,wynnlasvegas.com,35885,,,N,N,Y,74.123.130.31,Y,US,Las Vegas,36.1189/-115.1233
connectmls.com,35949,,,connectmls.com,35949,,,N,N,Y,29.198.142.210,Y,US,Columbus,39.9612/-82.9988
techmahindra.com,35954,,,techmahindra.com,35954,,,N,N,P,203.143.186.0,Y,IN,None,20.0/77.0
,,,,,,,,,,,119.151.17.21,N,IN,None,20.0/77.0
www.optionweb.com,,,,optionweb.com,35993,,,N,N,Y,199.83.129.9,Y,US,Los Angeles,34.0522/-118.2437
voachinese.com,35998,,,voachinese.com,35998,,,N,Y,N,23.32.241.51,N,US,Cambridge,42.3626/-71.0843
,,,,,,,,,,,23.32.241.19,N,US,Cambridge,42.3626/-71.0843
www.go4up.com,,,,go4up.com,36045,,,N,N,Y,37.59.32.2,Y,FR,None,48.86/2.35
bodymedia.com,36074,,,bodymedia.com,36074,,,N,N,Y,50.63.202.1,Y,US,Scottsdale,33.6119/-111.8906
worldfloat.com,36119,,,worldfloat.com,36119,,,N,N,Y,182.18.151.236,Y,IN,None,20.0/77.0
webuka.com,36256,,,webuka.com,36256,,,N,N,Y,89.42.216.102,Y,RO,BraÅŸov,45.6333/25.5833
hiroshima-u.ac.jp,36355,,,hiroshima-u.ac.jp,36355,,,N,N,Y,133.41.15.86,Y,JP,None,35.69/139.69
kvbnet.co.in,36359,,,kvbnet.co.in,36359,,,N,N,Y,14.141.77.38,Y,IN,None,20.0/77.0
,,,,,,,,,,,115.249.239.101,Y,IN,Mumbai,18.975/72.8258
,,,,,,,,,,,210.18.79.82,Y,IN,None,20.0/77.0
adzerk.net,36369,,,adzerk.net,36369,,,N,N,Y,54.242.14.80,Y,US,Ashburn,39.0437/-77.4875
mongolbox.me,36395,,,mongolbox.me,36395,,,N,N,Y,184.168.221.16,Y,US,Scottsdale,33.6119/-111.8906
18eighteen.com,36424,,,18eighteen.com,36424,,,N,N,Y,69.164.25.118,Y,US,Tempe,33.4357/-111.9171
c118c.cn,36459,,,c118c.cn,36459,,,N,N,Y,82.98.86.175,Y,DE,None,51.0/9.0
emoviesfree.com,36529,,,emoviesfree.com,36529,,,N,N,Y,184.168.221.23,Y,US,Scottsdale,33.6119/-111.8906
tellystars.com,36546,,,tellystars.com,36546,,,N,N,Y,184.168.221.23,Y,US,Scottsdale,33.6119/-111.8906
impactbnd.com,36568,,,impactbnd.com,36568,,,N,N,Y,184.168.221.13,Y,US,Scottsdale,33.6119/-111.8906
wanderingsearching.com,36594,,,wanderingsearching.com,36594,,,N,N,Y,50.63.202.28,Y,US,Scottsdale,33.6119/-111.8906
rivosport.net,36607,,,rivosport.net,36607,,,N,N,Y,50.63.202.11,Y,US,Scottsdale,33.6119/-111.8906
wgsmedia.net,36668,,,wgsmedia.net,36668,,,N,N,Y,209.212.153.240,Y,US,Arlington Heights,42.0643/-87.9921
careercup.com,36675,,,careercup.com,36675,,,N,N,Y,184.168.221.22,Y,US,Scottsdale,33.6119/-111.8906
traficouniversal.com,36738,,,traficouniversal.com,36738,,,N,N,Y,97.79.236.132,Y,US,None,38.0/-97.0
madeinchina.com,36744,,,madeinchina.com,36744,,,N,N,P,50.23.248.90,Y,US,Dallas,32.9299/-96.8353
,,,,,,,,,,,184.172.60.242,N,US,Houston,29.7523/-95.367
albamon.com,36788,,,albamon.com,36788,,,N,N,Y,121.189.48.45,Y,KR,None,37.57/126.98
c-nexco.co.jp,36798,,,c-nexco.co.jp,36798,,,N,N,Y,54.248.102.40,Y,JP,Tokyo,35.685/139.7514
wewebware.com,36802,,,wewebware.com,36802,,,N,N,Y,50.62.42.123,Y,US,Scottsdale,33.6119/-111.8906
educause.edu,36875,,,educause.edu,36875,,,N,N,P,207.145.239.180,Y,US,Pleasanton,37.6543/-121.8552
,,,,,,,,,,,64.92.222.139,N,US,Englewood,39.569/-104.8582
lookmagazine.us,36927,,,lookmagazine.us,36927,,,N,N,Y,74.115.0.202,Y,None,None,None/None
,,,,,,,,,,,74.115.0.201,Y,None,None,None/None
ntt-card.com,37057,,,ntt-card.com,37057,,,N,N,Y,210.136.110.20,Y,JP,None,35.69/139.69
mommyonlyhas2hands.org,37087,,,mommyonlyhas2hands.org,37087,,,N,N,Y,50.63.202.27,Y,US,Scottsdale,33.6119/-111.8906
onenewspage.com,37098,,,onenewspage.com,37098,,,N,Y,N,69.175.59.74,N,US,Chicago,41.8876/-87.6368
hideme.be,37167,,,hideme.be,37167,,,N,Y,N,176.31.232.167,N,FR,None,48.86/2.35
,,,,,,,,,,,188.165.199.94,N,FR,None,48.86/2.35
,,,,,,,,,,,94.23.231.135,N,FR,None,48.86/2.35
www.sexyfuckgames.com,,,,sexyfuckgames.com,37184,,,N,Y,N,204.15.249.50,N,US,Las Vegas,36.1443/-115.183
kao.co.jp,37235,,,kao.co.jp,37235,,,N,N,Y,210.254.138.168,Y,JP,None,35.69/139.69
chatzy.com,37258,,,chatzy.com,37258,,,N,N,Y,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
movicer.com,37265,,,movicer.com,37265,,,N,N,P,50.63.202.17,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
www.hairy-beauty.com,,,,hairy-beauty.com,37284,,,N,Y,N,87.117.228.88,N,GB,None,51.5/-0.13
cey-ebanking.com,37301,,,cey-ebanking.com,37301,,,N,N,Y,12.191.20.23,Y,US,None,38.0/-97.0
muslm.org,37324,,,muslm.org,37324,,,N,Y,N,85.10.192.115,N,DE,Nuremberg,49.4478/11.0683
bestvideosnow.com,37360,,,bestvideosnow.com,37360,,,N,N,Y,199.195.192.8,Y,US,San Jose,37.1894/-121.7053
sogarab.com,37392,,,sogarab.com,37392,,,N,N,Y,198.154.96.189,Y,US,Dallas,32.7825/-96.8207
drphil.com,37420,,,drphil.com,37420,,,N,N,Y,204.232.190.41,Y,US,San Antonio,29.4889/-98.3987
directorystaff.com,37563,,,directorystaff.com,37563,,,N,N,Y,209.212.153.240,Y,US,Arlington Heights,42.0643/-87.9921
morevisas.com,37632,,,morevisas.com,37632,,,N,N,Y,182.18.165.129,Y,IN,None,20.0/77.0
salesforceliveagent.com,37653,,,salesforceliveagent.com,37653,,,N,N,Y,96.43.144.116,Y,US,San Francisco,37.7898/-122.3942
kyobobook.co.kr,37717,,,kyobobook.co.kr,37717,,,N,N,Y,211.189.37.30,Y,KR,None,37.57/126.98
everydaylifes.com,37724,,,everydaylifes.com,37724,,,N,N,Y,184.168.221.25,Y,US,Scottsdale,33.6119/-111.8906
hamhame.org,37758,,,hamhame.org,37758,,,N,N,Y,176.10.37.81,Y,IS,None,65.0/-18.0
meddle.kir.jp,,,,kir.jp,37763,,,N,Y,N,203.142.199.81,N,JP,Kyoto,35.0214/135.7556
sakumo.kir.jp,,,,kir.jp,37763,,,N,Y,N,,,,,
az-web.kir.jp,,,,kir.jp,37763,,,N,Y,N,210.134.59.22,N,JP,None,35.69/139.69
kir.jp,37763,,,kir.jp,37763,,,N,Y,N,,,,,
fetika.kir.jp,,,,kir.jp,37763,,,N,Y,N,203.142.211.169,N,JP,None,35.69/139.69
ikenai-tokyo.kir.jp,,,,kir.jp,37763,,,N,Y,N,153.127.237.160,N,JP,Tokyo,35.685/139.7514
t2project.kir.jp,,,,kir.jp,37763,,,N,Y,N,153.127.236.67,N,JP,Tokyo,35.685/139.7514
asunaro.kir.jp,,,,kir.jp,37763,,,N,Y,N,203.142.193.192,N,JP,Kyoto,35.0214/135.7556
okusama-fuuzoku.kir.jp,,,,kir.jp,37763,,,N,Y,N,203.142.193.128,N,JP,Kyoto,35.0214/135.7556
fly-high.kir.jp,,,,kir.jp,37763,,,N,Y,N,203.142.199.78,N,JP,Kyoto,35.0214/135.7556
kir507332.kir.jp,37763,,,kir.jp,37763,,,N,Y,N,210.134.59.120,N,JP,None,35.69/139.69
kir022351.kir.jp,,,,kir.jp,37763,,,N,Y,N,124.248.149.175,N,JP,None,35.69/139.69
livechat.kir.jp,,,,kir.jp,37763,,,N,Y,N,203.142.193.97,N,JP,Kyoto,35.0214/135.7556
mitsuran.kir.jp,,,,kir.jp,37763,,,N,Y,N,203.142.199.246,N,JP,Kyoto,35.0214/135.7556
yespunjab.com,37773,,,yespunjab.com,37773,,,N,N,Y,74.63.215.78,Y,US,Dallas,32.7791/-96.8028
gameover.gr,37807,,,gameover.gr,37807,,,N,N,Y,148.251.14.51,Y,DE,None,51.0/9.0
big5sportinggoods.com,37850,,,big5sportinggoods.com,37850,,,N,N,P,190.93.240.6,Y,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,141.101.113.6,N,None,None,47.0/8.0
,,,,,,,,,,,190.93.241.6,N,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,190.93.242.6,N,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,141.101.123.6,N,None,None,47.0/8.0
977ai.com,37907,,,977ai.com,37907,,,N,Y,Y,64.74.223.74,Y,US,Atlanta,33.7516/-84.3915
www.redtube.net.pl,,,,redtube.net.pl,37947,,,N,Y,N,188.165.226.97,N,FR,None,48.86/2.35
gossiphotlanka.info,37954,,,gossiphotlanka.info,37954,,,N,N,Y,50.63.202.2,Y,US,Scottsdale,33.6119/-111.8906
ptcl.net.pk,37969,,,ptcl.net.pk,37969,,,N,N,Y,202.125.148.224,Y,PK,None,30.0/70.0
koreatimes.com,37978,,,koreatimes.com,37978,,,N,N,Y,74.114.48.134,Y,US,Cerritos,33.8661/-118.0528
poprevenue.com,37995,,,poprevenue.com,37995,,,N,N,Y,89.238.150.153,Y,GB,None,51.5/-0.13
riotgames.com,38008,,,riotgames.com,38008,,,N,N,P,50.112.152.189,Y,US,Boardman,45.7788/-119.529
,,,,,,,,,,,50.112.157.128,N,US,Boardman,45.7788/-119.529
,,,,,,,,,,,50.112.145.114,N,US,Boardman,45.7788/-119.529
usertube.com,38016,,,usertube.com,38016,,,N,Y,N,64.64.17.158,N,US,Reston,38.9311/-77.3489
life-hack.co.uk,38024,,,life-hack.co.uk,38024,,,N,N,P,184.168.221.6,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
twavi.com,38061,,,twavi.com,38061,,,N,Y,N,184.168.83.109,N,US,Scottsdale,33.6119/-111.8906
shistlbb.com,38063,,,shistlbb.com,38063,,,N,Y,N,95.173.187.165,N,TR,None,39.0/35.0
www.careerindex.jp,,,,careerindex.jp,38151,,,N,N,Y,54.249.20.16,Y,JP,Tokyo,35.685/139.7514
qariya.info,38174,,,qariya.info,38174,,,N,N,Y,67.202.79.216,Y,US,Chicago,41.8745/-87.6503
gobierno.pr,38186,,,gobierno.pr,38186,,,N,N,Y,64.185.222.145,Y,PR,None,18.25/-66.5
banrural.com.gt,38193,,,banrural.com.gt,38193,,,N,N,Y,168.234.55.43,Y,GT,Vista Hermosa,14.6833/-90.6167
,,,,,,,,,,,200.6.224.27,Y,GT,None,15.5/-90.25
,,,,,,,,,,,200.35.168.234,Y,GT,El Salvador,15.4731/-91.3497
maccabi4u.co.il,38227,,,maccabi4u.co.il,38227,,,N,N,Y,82.80.47.57,Y,IL,None,31.5/34.75
gvocom.com,38275,,,gvocom.com,38275,,,N,N,Y,97.79.236.91,Y,US,None,38.0/-97.0
neuf.fr,38306,,,neuf.fr,38306,,,N,N,Y,212.30.118.74,Y,FR,None,48.86/2.35
boxun.com,38324,,,boxun.com,38324,,,Y,Y,Y,154.35.164.8,Y,US,None,38.0/-97.0
sexpreviews.eu,38396,,,sexpreviews.eu,38396,,,N,Y,N,74.206.236.166,N,US,Garden City,40.7276/-73.6344
mignews.com.ua,38458,,,mignews.com.ua,38458,,,N,N,Y,91.194.251.131,Y,UA,None,49.0/32.0
thinkfla.com,38480,,,thinkfla.com,38480,,,N,N,Y,50.63.190.3,Y,US,Scottsdale,33.6119/-111.8906
www.fit.sh,,,,fit.sh,38510,,,N,N,Y,54.246.197.210,Y,IE,Dublin,53.3331/-6.2489
uni-freiburg.de,38721,,,uni-freiburg.de,38721,,,N,N,Y,132.230.2.100,Y,DE,Freiburg,48.0/7.85
socialfly.com.br,38771,,,socialfly.com.br,38771,,,N,N,Y,50.63.202.3,Y,US,Scottsdale,33.6119/-111.8906
5spot.ca,38819,,,5spot.ca,38819,,,N,N,Y,66.36.185.100,Y,US,Sacramento,38.5749/-121.4652
zjbdt.com,38820,,,zjbdt.com,38820,,,N,N,Y,198.1.150.70,Y,US,Fremont,37.567/-121.9829
tomohna.com,38854,,,tomohna.com,38854,,,N,N,Y,46.105.105.83,Y,FR,None,48.86/2.35
seocommandohq.com,38930,,,seocommandohq.com,38930,,,N,N,Y,96.126.120.232,Y,US,Absecon,39.4899/-74.4773
volia.com,38949,,,volia.com,38949,,,N,N,Y,82.144.193.240,Y,UA,None,49.0/32.0
666nf.com,38980,,,666nf.com,38980,,,N,Y,N,176.74.176.179,N,GB,None,51.5/-0.13
fhm.com.tw,39022,,,fhm.com.tw,39022,,,N,N,Y,60.250.114.232,Y,TW,None,23.5/121.0
www.men.gov.ma,,,,men.gov.ma,39072,,,N,N,Y,196.200.143.51,Y,MA,None,32.0/-5.0
avivadirectory.com,39123,,,avivadirectory.com,39123,,,N,N,Y,198.154.120.194,Y,US,Dallas,32.7825/-96.8207
seowebdir.net,39149,,,seowebdir.net,39149,,,N,N,Y,209.212.153.240,Y,US,Arlington Heights,42.0643/-87.9921
pavietnam.vn,39195,,,pavietnam.vn,39195,,,N,N,Y,112.213.82.66,Y,VN,Thanh Nguyen,9.8478/106.3456
fb.me,39312,,,fb.me,39312,,,N,N,Y,173.252.110.27,Y,US,Menlo Park,37.459/-122.1781
add-oncon.com,39316,,,add-oncon.com,39316,,,N,N,Y,50.63.66.86,Y,US,Scottsdale,33.6119/-111.8906
incloak.com,39319,,,incloak.com,39319,,,N,Y,N,188.40.74.34,N,DE,None,51.0/9.0
www.ly.gov.tw,,,,ly.gov.tw,39333,,,N,N,Y,210.69.138.150,Y,TW,Taipei,25.0392/121.525
tau.ac.il,39338,,,tau.ac.il,39338,,,N,N,Y,132.66.16.6,Y,IL,Tel Aviv,32.0667/34.7667
cmwebgame.com,39353,,,cmwebgame.com,39353,,,N,N,Y,61.63.43.97,Y,TW,Taipei,25.0392/121.525
ura-dipo.com,39359,,,ura-dipo.com,39359,,,N,N,Y,58.80.21.131,Y,JP,Tokyo,35.685/139.7514
ktunnel.net,39414,,,ktunnel.net,39414,,,N,Y,N,184.105.146.21,N,US,Beverly Hills,34.0736/-118.4004
iboats.com,39428,,,iboats.com,39428,,,N,N,Y,192.41.69.8,Y,US,Lindon,40.322/-111.7467
www.diariocambio.com.mx,,,,diariocambio.com.mx,39476,,,N,N,Y,199.83.129.57,Y,US,Los Angeles,34.0522/-118.2437
thedieline.com,39559,,,thedieline.com,39559,,,N,N,Y,50.63.202.1,Y,US,Scottsdale,33.6119/-111.8906
hodinkee.com,39686,,,hodinkee.com,39686,,,N,N,Y,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
www.hfx.com,,,,hfx.com,39776,,,N,N,Y,188.95.99.30,Y,NL,None,52.5/5.75
www.ecfa.org.tw,,,,ecfa.org.tw,39796,,,N,N,Y,163.29.159.151,Y,TW,None,23.5/121.0
bleacherreport.net,39801,,,bleacherreport.net,39801,,,N,N,Y,74.201.255.100,Y,US,Atlanta,33.7516/-84.3915
hidedoor.com,39806,,,hidedoor.com,39806,,,Y,Y,N,204.45.58.194,N,US,Denver,39.7525/-104.9995
timesmoney.in,39827,,,timesmoney.in,39827,,,N,N,Y,182.18.154.18,Y,IN,None,20.0/77.0
elmaz.com,39860,,,elmaz.com,39860,,,N,N,Y,79.124.65.17,Y,BG,None,43.0/25.0
topazlabs.com,39870,,,topazlabs.com,39870,,,N,N,P,198.41.189.115,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.190.115,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.186.115,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.188.115,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.187.115,N,US,San Francisco,37.7697/-122.3933
stupidvideos.com,39933,,,stupidvideos.com,39933,,,N,Y,N,64.93.76.17,N,US,Los Angeles,34.0565/-118.4136
epochtimes.com.tw,39947,,,epochtimes.com.tw,39947,,,Y,Y,Y,59.104.7.96,Y,TW,Taipei,25.0392/121.525
